"year" "source" "base" "ID" "rep" "replacement_condition"
2009 "chicken" "T" 4 7 TRUE
2011 "chicken" "T" 5 7 TRUE
2012 "chicken" "T" 2 7 TRUE
2013 "chicken" "T" 4 7 TRUE
2014 "chicken" "T" 3 7 TRUE
2015 "chicken" "T" 5 7 TRUE
2016 "chicken" "T" 3 7 TRUE
2017 "chicken" "T" 1 7 TRUE
2018 "chicken" "T" 2 7 TRUE
1997 "human_stool" "T" 5 7 TRUE
1998 "human_stool" "T" 5 7 TRUE
2001 "human_stool" "T" 4 7 TRUE
2003 "human_stool" "T" 4 7 TRUE
2004 "human_stool" "T" 4 7 TRUE
2005 "human_stool" "T" 4 7 TRUE
2006 "human_stool" "T" 3 7 TRUE
2007 "human_stool" "T" 3 7 TRUE
2009 "human_stool" "T" 3 7 TRUE
2010 "human_stool" "T" 3 7 TRUE
2011 "human_stool" "T" 3 7 TRUE
2012 "human_stool" "T" 5 7 TRUE
2013 "human_stool" "T" 2 7 TRUE
2014 "human_stool" "T" 2 7 TRUE
2015 "human_stool" "T" 2 7 TRUE
2017 "human_stool" "T" 4 7 TRUE
2018 "human_stool" "T" 3 7 TRUE
2001 "chicken" "I" 2 8 TRUE
2005 "chicken" "I" 1 8 TRUE
2009 "chicken" "I" 1 8 TRUE
2011 "chicken" "I" 3 8 TRUE
2012 "chicken" "I" 2 8 TRUE
2013 "chicken" "I" 1 8 TRUE
2015 "chicken" "I" 1 8 TRUE
2016 "chicken" "I" 3 8 TRUE
2017 "chicken" "I" 4 8 TRUE
2018 "chicken" "I" 1 8 TRUE
2001 "human_stool" "I" 1 8 TRUE
2003 "human_stool" "I" 2 8 TRUE
2004 "human_stool" "I" 1 8 TRUE
2006 "human_stool" "I" 2 8 TRUE
2007 "human_stool" "I" 2 8 TRUE
2010 "human_stool" "I" 1 8 TRUE
2011 "human_stool" "I" 1 8 TRUE
2012 "human_stool" "I" 1 8 TRUE
2013 "human_stool" "I" 2 8 TRUE
2014 "human_stool" "I" 2 8 TRUE
2015 "human_stool" "I" 3 8 TRUE
2016 "human_stool" "I" 3 8 TRUE
2017 "human_stool" "I" 2 8 TRUE
2001 "chicken" "T" 3 8 TRUE
2004 "chicken" "T" 5 8 TRUE
2005 "chicken" "T" 4 8 TRUE
2006 "chicken" "T" 5 8 TRUE
2007 "chicken" "T" 5 8 TRUE
2008 "chicken" "T" 5 8 TRUE
2009 "chicken" "T" 4 8 TRUE
2011 "chicken" "T" 2 8 TRUE
2012 "chicken" "T" 3 8 TRUE
2013 "chicken" "T" 4 8 TRUE
2014 "chicken" "T" 5 8 TRUE
2015 "chicken" "T" 4 8 TRUE
2016 "chicken" "T" 2 8 TRUE
2017 "chicken" "T" 1 8 TRUE
2018 "chicken" "T" 4 8 TRUE
1997 "human_stool" "T" 5 8 TRUE
1998 "human_stool" "T" 5 8 TRUE
2001 "human_stool" "T" 4 8 TRUE
2003 "human_stool" "T" 3 8 TRUE
2004 "human_stool" "T" 4 8 TRUE
2005 "human_stool" "T" 5 8 TRUE
2006 "human_stool" "T" 3 8 TRUE
2007 "human_stool" "T" 3 8 TRUE
2009 "human_stool" "T" 5 8 TRUE
2010 "human_stool" "T" 4 8 TRUE
2011 "human_stool" "T" 4 8 TRUE
2012 "human_stool" "T" 4 8 TRUE
2013 "human_stool" "T" 3 8 TRUE
2014 "human_stool" "T" 3 8 TRUE
2015 "human_stool" "T" 2 8 TRUE
2016 "human_stool" "T" 2 8 TRUE
2017 "human_stool" "T" 3 8 TRUE
2018 "human_stool" "T" 5 8 TRUE
2001 "chicken" "I" 1 9 TRUE
2005 "chicken" "I" 2 9 TRUE
2008 "chicken" "I" 1 9 TRUE
2009 "chicken" "I" 2 9 TRUE
2011 "chicken" "I" 1 9 TRUE
2015 "chicken" "I" 2 9 TRUE
2016 "chicken" "I" 3 9 TRUE
2017 "chicken" "I" 1 9 TRUE
2018 "chicken" "I" 3 9 TRUE
2001 "human_stool" "I" 3 9 TRUE
2003 "human_stool" "I" 3 9 TRUE
2004 "human_stool" "I" 2 9 TRUE
2005 "human_stool" "I" 2 9 TRUE
2006 "human_stool" "I" 3 9 TRUE
2007 "human_stool" "I" 3 9 TRUE
2009 "human_stool" "I" 2 9 TRUE
2010 "human_stool" "I" 1 9 TRUE
2011 "human_stool" "I" 3 9 TRUE
2012 "human_stool" "I" 1 9 TRUE
2013 "human_stool" "I" 2 9 TRUE
2014 "human_stool" "I" 2 9 TRUE
2015 "human_stool" "I" 3 9 TRUE
2016 "human_stool" "I" 2 9 TRUE
2017 "human_stool" "I" 2 9 TRUE
2018 "human_stool" "I" 3 9 TRUE
2001 "chicken" "T" 4 9 TRUE
2004 "chicken" "T" 5 9 TRUE
2005 "chicken" "T" 3 9 TRUE
2006 "chicken" "T" 5 9 TRUE
2007 "chicken" "T" 5 9 TRUE
2008 "chicken" "T" 4 9 TRUE
2009 "chicken" "T" 3 9 TRUE
2011 "chicken" "T" 4 9 TRUE
2012 "chicken" "T" 5 9 TRUE
2013 "chicken" "T" 5 9 TRUE
2014 "chicken" "T" 5 9 TRUE
2015 "chicken" "T" 3 9 TRUE
2016 "chicken" "T" 2 9 TRUE
2017 "chicken" "T" 4 9 TRUE
2018 "chicken" "T" 2 9 TRUE
1997 "human_stool" "T" 5 9 TRUE
1998 "human_stool" "T" 5 9 TRUE
2001 "human_stool" "T" 2 9 TRUE
2003 "human_stool" "T" 2 9 TRUE
2004 "human_stool" "T" 3 9 TRUE
2005 "human_stool" "T" 3 9 TRUE
2006 "human_stool" "T" 2 9 TRUE
2007 "human_stool" "T" 2 9 TRUE
2009 "human_stool" "T" 3 9 TRUE
2010 "human_stool" "T" 4 9 TRUE
2011 "human_stool" "T" 2 9 TRUE
2012 "human_stool" "T" 4 9 TRUE
2013 "human_stool" "T" 3 9 TRUE
2014 "human_stool" "T" 3 9 TRUE
2015 "human_stool" "T" 2 9 TRUE
2016 "human_stool" "T" 3 9 TRUE
2017 "human_stool" "T" 3 9 TRUE
2018 "human_stool" "T" 2 9 TRUE
2016 "human_stool" "A" 1 10 TRUE
2001 "chicken" "I" 2 10 TRUE
2005 "chicken" "I" 2 10 TRUE
2007 "chicken" "I" 2 10 TRUE
2011 "chicken" "I" 2 10 TRUE
2012 "chicken" "I" 1 10 TRUE
2013 "chicken" "I" 3 10 TRUE
2014 "chicken" "I" 2 10 TRUE
2015 "chicken" "I" 2 10 TRUE
2017 "chicken" "I" 2 10 TRUE
2018 "chicken" "I" 4 10 TRUE
1997 "human_stool" "I" 1 10 TRUE
2001 "human_stool" "I" 1 10 TRUE
2004 "human_stool" "I" 1 10 TRUE
2005 "human_stool" "I" 1 10 TRUE
2006 "human_stool" "I" 2 10 TRUE
2007 "human_stool" "I" 2 10 TRUE
2009 "human_stool" "I" 3 10 TRUE
2010 "human_stool" "I" 3 10 TRUE
2011 "human_stool" "I" 2 10 TRUE
2012 "human_stool" "I" 1 10 TRUE
2013 "human_stool" "I" 2 10 TRUE
2015 "human_stool" "I" 2 10 TRUE
2016 "human_stool" "I" 3 10 TRUE
2017 "human_stool" "I" 3 10 TRUE
2018 "human_stool" "I" 2 10 TRUE
2001 "chicken" "T" 3 10 TRUE
2004 "chicken" "T" 5 10 TRUE
2005 "chicken" "T" 3 10 TRUE
2006 "chicken" "T" 5 10 TRUE
2007 "chicken" "T" 3 10 TRUE
2008 "chicken" "T" 5 10 TRUE
2009 "chicken" "T" 5 10 TRUE
2011 "chicken" "T" 3 10 TRUE
2012 "chicken" "T" 4 10 TRUE
2013 "chicken" "T" 2 10 TRUE
2014 "chicken" "T" 3 10 TRUE
2015 "chicken" "T" 3 10 TRUE
2016 "chicken" "T" 5 10 TRUE
2017 "chicken" "T" 3 10 TRUE
2018 "chicken" "T" 1 10 TRUE
1997 "human_stool" "T" 4 10 TRUE
1998 "human_stool" "T" 5 10 TRUE
2001 "human_stool" "T" 4 10 TRUE
2003 "human_stool" "T" 5 10 TRUE
2004 "human_stool" "T" 4 10 TRUE
2005 "human_stool" "T" 4 10 TRUE
2006 "human_stool" "T" 3 10 TRUE
2007 "human_stool" "T" 3 10 TRUE
2009 "human_stool" "T" 2 10 TRUE
2010 "human_stool" "T" 2 10 TRUE
2011 "human_stool" "T" 3 10 TRUE
2012 "human_stool" "T" 4 10 TRUE
2013 "human_stool" "T" 3 10 TRUE
2014 "human_stool" "T" 5 10 TRUE
2015 "human_stool" "T" 3 10 TRUE
2016 "human_stool" "T" 1 10 TRUE
2017 "human_stool" "T" 2 10 TRUE
2018 "human_stool" "T" 3 10 TRUE
2001 "chicken" "I" 4 11 TRUE
2005 "chicken" "I" 5 11 TRUE
2007 "chicken" "I" 2 11 TRUE
2008 "chicken" "I" 1 11 TRUE
2011 "chicken" "I" 1 11 TRUE
2012 "chicken" "I" 1 11 TRUE
2013 "chicken" "I" 5 11 TRUE
2014 "chicken" "I" 3 11 TRUE
2015 "chicken" "I" 1 11 TRUE
2016 "chicken" "I" 3 11 TRUE
2017 "chicken" "I" 3 11 TRUE
2018 "chicken" "I" 3 11 TRUE
1997 "human_stool" "I" 1 11 TRUE
2003 "human_stool" "I" 2 11 TRUE
2004 "human_stool" "I" 2 11 TRUE
2005 "human_stool" "I" 1 11 TRUE
2006 "human_stool" "I" 2 11 TRUE
2007 "human_stool" "I" 1 11 TRUE
2009 "human_stool" "I" 2 11 TRUE
2010 "human_stool" "I" 2 11 TRUE
2011 "human_stool" "I" 1 11 TRUE
2012 "human_stool" "I" 3 11 TRUE
2014 "human_stool" "I" 4 11 TRUE
2015 "human_stool" "I" 3 11 TRUE
2016 "human_stool" "I" 3 11 TRUE
2017 "human_stool" "I" 1 11 TRUE
2018 "human_stool" "I" 2 11 TRUE
2001 "chicken" "T" 1 11 TRUE
2004 "chicken" "T" 5 11 TRUE
2006 "chicken" "T" 5 11 TRUE
2007 "chicken" "T" 3 11 TRUE
2008 "chicken" "T" 4 11 TRUE
2009 "chicken" "T" 5 11 TRUE
2011 "chicken" "T" 4 11 TRUE
2012 "chicken" "T" 4 11 TRUE
2014 "chicken" "T" 2 11 TRUE
2015 "chicken" "T" 4 11 TRUE
2016 "chicken" "T" 2 11 TRUE
2017 "chicken" "T" 2 11 TRUE
2018 "chicken" "T" 2 11 TRUE
1997 "human_stool" "T" 4 11 TRUE
1998 "human_stool" "T" 5 11 TRUE
2001 "human_stool" "T" 5 11 TRUE
2003 "human_stool" "T" 3 11 TRUE
2004 "human_stool" "T" 3 11 TRUE
2005 "human_stool" "T" 4 11 TRUE
2006 "human_stool" "T" 3 11 TRUE
2007 "human_stool" "T" 4 11 TRUE
2009 "human_stool" "T" 3 11 TRUE
2010 "human_stool" "T" 3 11 TRUE
2011 "human_stool" "T" 4 11 TRUE
2012 "human_stool" "T" 2 11 TRUE
2013 "human_stool" "T" 5 11 TRUE
2014 "human_stool" "T" 1 11 TRUE
2015 "human_stool" "T" 2 11 TRUE
2016 "human_stool" "T" 2 11 TRUE
2017 "human_stool" "T" 4 11 TRUE
2018 "human_stool" "T" 3 11 TRUE
2001 "chicken" "I" 1 12 TRUE
2011 "chicken" "I" 3 12 TRUE
2012 "chicken" "I" 1 12 TRUE
2013 "chicken" "I" 1 12 TRUE
2014 "chicken" "I" 2 12 TRUE
2015 "chicken" "I" 3 12 TRUE
2016 "chicken" "I" 3 12 TRUE
2017 "chicken" "I" 3 12 TRUE
2018 "chicken" "I" 2 12 TRUE
2003 "human_stool" "I" 2 12 TRUE
2005 "human_stool" "I" 1 12 TRUE
2006 "human_stool" "I" 1 12 TRUE
2007 "human_stool" "I" 2 12 TRUE
